"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","time","time_since","year","jday","month_char","year_char","depth_bin"
"31","CN19Sc30_1_eDNA_RR",-0.133229869005973,0.0268904467884488,-0.0933826451859365,"CN19Sc30_01_eDNA",12,"RR","RR81","6/3/19 15:17","06-03 day","CN19S",300,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",1,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,301.597,"CANON",35.617,0.0366,26.7133,304.06,NA,NA,NA,NA,7.0851,34.1144,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","200-300m"
"32","CN19Sc37_12_eDNA_RR",0.106824380121546,0.075020891412447,0.0951312432416353,"CN19Sc37_12_eDNA",12,"RR","RR82","6/4/19 9:03","06-04 day","CN19S",0,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",12,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,2.267,"CANON",0.206,0.0918,24.275,2.284,NA,NA,NA,NA,13.9024,32.4988,NA,NA,NA,NA,NA,1.7944,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"33","CN19Sc37_10_eDNA_RR",-0.126997369625329,0.0949781995231906,-0.0876228706287682,"CN19Sc37_10_eDNA",12,"RR","RR84","6/4/19 9:03","06-04 day","CN19S",25,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",10,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,25.445,"CANON",13.061,0.044,25.3832,25.636,NA,NA,NA,NA,11.513,33.3301,NA,NA,NA,NA,NA,0.5989,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"34","CN19Sc37_9_eDNA_RR",-0.130530789526094,0.0459974853943457,-0.0539038344905528,"CN19Sc37_09_eDNA",12,"RR","RR85","6/4/19 9:03","06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",9,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,40.092,"CANON",18.658,0.0419,25.7156,40.394,NA,NA,NA,NA,10.5333,33.5323,NA,NA,NA,NA,NA,0.5472,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"35","CN19Sc37_8_eDNA_RR",-0.0298231192884697,-0.157443485212118,0.0222099063723999,"CN19Sc37_08_eDNA",12,"RR","RR86","6/4/19 9:03","06-04 day","CN19S",50,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",8,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,50.465,"CANON",20.325,0.0403,25.8329,50.846,NA,NA,NA,NA,10.1775,33.604,NA,NA,NA,NA,NA,0.5073,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"36","CN19Sc37_7_eDNA_RR",-0.0963909176624777,-0.0483531805033214,-0.0375434401387707,"CN19Sc37_07_eDNA",12,"RR","RR87","6/4/19 9:03","06-04 day","CN19S",75,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",7,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,76.119,"CANON",24.233,0.0369,26.0905,76.699,NA,NA,NA,NA,9.5856,33.8066,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","50-100m"
"37","CN19Sc37_6_eDNA_RR",-0.222263030802981,-0.0701650892008697,0.0536369029029902,"CN19Sc37_06_eDNA",12,"RR","RR88","6/4/19 9:03","06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",6,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,99.782,"CANON",26.577,0.0458,26.2499,100.547,NA,NA,NA,NA,9.1272,33.9149,NA,NA,NA,NA,NA,0.6456,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","50-100m"
"38","CN19Sc37_5_eDNA_RR",-0.0810037294985962,0.117978221914258,-0.110896395460712,"CN19Sc37_05_eDNA",12,"RR","RR89","6/4/19 9:03","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",5,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,129.402,"CANON",27.598,0.04,26.3916,130.404,NA,NA,NA,NA,8.6421,33.9978,NA,NA,NA,NA,NA,0.4986,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"39","CN19Sc37_4_eDNA_RR",-0.0162972620061436,0.00558707294678136,0.23038506721769,"CN19Sc37_04_eDNA",12,"RR","RR90","6/4/19 9:03","06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",4,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,151.36,"CANON",29.248,0.0366,26.4474,152.54,NA,NA,NA,NA,8.4142,34.0239,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"40","CN19Sc37_3_eDNA_RR",-0.077422127667318,-0.109244182256766,-0.196049073225871,"CN19Sc37_03_eDNA",12,"RR","RR91","6/4/19 9:03","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",3,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,200.042,"CANON",30.732,0.0354,26.5183,201.625,NA,NA,NA,NA,8.1363,34.06,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"41","CN19Sc37_2_eDNA_RR",-0.054162629625327,-0.173386193582046,-0.200106918322378,"CN19Sc37_02_eDNA",12,"RR","RR92","6/4/19 9:03","06-04 day","CN19S",250,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",2,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,250.72,"CANON",32.978,0.0353,26.6234,252.736,NA,NA,NA,NA,7.6761,34.1069,NA,NA,NA,NA,NA,0.3827,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","200-300m"
"42","CN19Sc37_1_eDNA_RR",-0.0955618637228966,0.0936378722365785,-0.0266911256141967,"CN19Sc37_01_eDNA",12,"RR","RR93","6/4/19 9:03","06-04 day","CN19S",300,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",1,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,301,"CANON",34.573,0.0366,26.7232,303.458,NA,NA,NA,NA,7.1498,34.1382,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","200-300m"
"43","CN19Sc10_12_eDNA_JJ",0.162420973028694,0.0373041266681385,-0.0203658167100073,"CN19Sc10_12_eDNA",12,"JJ","JJ9","5/31/19 12:44","05-31 day","CN19S",0,"WESTERN FLYER",NA,"CTD",10,"MARS",12,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,2.712,"CANON",3.489,0.1777,24.9882,2.732,NA,NA,NA,NA,12.8341,33.1442,NA,NA,NA,NA,NA,3.9423,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","0-50m"
"44","CN19Sc10_10_eDNA_JJ",0.207089283179013,-0.11928369483127,-0.109804649190779,"CN19Sc10_10_eDNA",12,"JJ","JJ10","5/31/19 12:44","05-31 day","CN19S",50,"WESTERN FLYER",NA,"CTD",10,"MARS",10,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,48.129,"CANON",20.558,0.0368,25.8555,48.492,NA,NA,NA,NA,10.1273,33.6222,NA,NA,NA,NA,NA,0.4195,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","0-50m"
"45","CN19Sc10_9_eDNA_JJ",0.174966180143993,-0.176560373158846,0.165530636837969,"CN19Sc10_09_eDNA",12,"JJ","JJ11","5/31/19 12:44","05-31 day","CN19S",80,"WESTERN FLYER",NA,"CTD",10,"MARS",9,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.499,"CANON",26.673,0.034,26.1963,81.113,NA,NA,NA,NA,9.3358,33.8897,NA,NA,NA,NA,NA,0.3497,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","50-100m"
"46","CN19Sc10_5_eDNA_JJ",0.182841391998716,-0.143958677516707,-0.0995952170683741,"CN19Sc10_05_eDNA",12,"JJ","JJ13","5/31/19 12:44","05-31 day","CN19S",285,"WESTERN FLYER",NA,"CTD",10,"MARS",5,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,282.605,"CANON",33.226,0.0342,26.697,284.9,NA,NA,NA,NA,7.2621,34.1252,NA,NA,NA,NA,NA,0.3541,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","200-300m"
"47","CN19Sc10_4_eDNA_JJ",-0.122281536852072,0.0530244438843932,-0.125216817919228,"CN19Sc10_04_eDNA",12,"JJ","JJ14","5/31/19 12:44","05-31 day","CN19S",400,"WESTERN FLYER",NA,"CTD",10,"MARS",4,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,400.311,"CANON",38.491,0.0363,26.8633,403.677,NA,NA,NA,NA,6.375,34.1827,NA,NA,NA,NA,NA,0.4071,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","300-400m"
"48","CN19Sc10_3_eDNA_JJ",-0.108058291894546,0.138779019084542,-0.100894002417581,"CN19Sc10_03_eDNA",12,"JJ","JJ15","5/31/19 12:44","05-31 day","CN19S",500,"WESTERN FLYER",NA,"CTD",10,"MARS",3,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,501.455,"CANON",40.708,0.0365,26.9812,505.795,NA,NA,NA,NA,5.8341,34.2437,NA,NA,NA,NA,NA,0.4121,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","400-500m"
"49","CN19Sc15_10_eDNA_JJ",0.185462014174745,-0.151884621693464,-0.122925947500649,"CN19Sc15_10_eDNA",12,"JJ","JJ36","6/1/19 12:11","06-01 day","CN19S",45,"WESTERN FLYER",NA,"CTD",15,"MARS",10,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,46.943,"CANON",21.519,0.0372,25.9264,47.297,NA,NA,NA,NA,9.9964,33.6847,NA,NA,NA,NA,NA,0.4295,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","0-50m"
"50","CN19Sc15_9_eDNA_JJ",-0.0463251931791363,-0.0727727008009219,0.195604880938227,"CN19Sc15_09_eDNA",12,"JJ","JJ37","6/1/19 12:11","06-01 day","CN19S",80,"WESTERN FLYER",NA,"CTD",15,"MARS",9,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.83,"CANON",24.973,0.0345,26.1534,81.446,NA,NA,NA,NA,9.3837,33.8447,NA,NA,NA,NA,NA,0.3615,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","50-100m"
"51","CN19Sc15_7_eDNA_JJ",-0.0332089275488093,-0.0791516057870984,0.192623730424602,"CN19Sc15_07_eDNA",12,"JJ","JJ38","6/1/19 12:11","06-01 day","CN19S",150,"WESTERN FLYER",NA,"CTD",15,"MARS",7,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,150.494,"CANON",29.56,0.0343,26.4326,151.667,NA,NA,NA,NA,8.5264,34.0269,NA,NA,NA,NA,NA,0.3578,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","100-200m"
"52","CN19Sc15_5_eDNA_JJ",0.119626883966869,-0.0865234291556631,-0.174935684013043,"CN19Sc15_05_eDNA",12,"JJ","JJ39","6/1/19 12:11","06-01 day","CN19S",280,"WESTERN FLYER",NA,"CTD",15,"MARS",5,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,281.404,"CANON",34.553,0.0336,26.7043,283.687,NA,NA,NA,NA,7.2554,34.1332,NA,NA,NA,NA,NA,0.3404,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","200-300m"
"53","CN19Sc15_4_eDNA_JJ",0.0832999986145724,0.12365902958858,0.0318062660540148,"CN19Sc15_04_eDNA",12,"JJ","JJ40","6/1/19 12:11","06-01 day","CN19S",400,"WESTERN FLYER",NA,"CTD",15,"MARS",4,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,400.586,"CANON",35.029,0.0354,26.8665,403.954,NA,NA,NA,NA,6.427,34.1952,NA,NA,NA,NA,NA,0.384,NA,NA,NA,NA,"day",6,1,12,2019-06-01 19:11:00,2019-06-01 12:11:00,1559391060,2019,152,"6","2019","300-400m"
"54","CN19Sc21_12_eDNA_JJ",-0.0592618629626899,-0.0825868415933451,0.214678515291426,"CN19Sc21_12_eDNA",12,"JJ","JJ61","6/2/19 12:05","06-02 day","CN19S",0,"WESTERN FLYER",NA,"CTD",21,"MARS",12,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,2.594,"CANON",0.411,0.0636,24.4947,2.613,NA,NA,NA,NA,13.6262,32.7103,NA,NA,NA,NA,NA,1.0898,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","0-50m"
"55","CN19Sc21_10_eDNA_JJ",0.0435232638468074,0.0728287484717722,0.0550948492330499,"CN19Sc21_10_eDNA",12,"JJ","JJ62","6/2/19 12:05","06-02 day","CN19S",55,"WESTERN FLYER",NA,"CTD",21,"MARS",10,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,55.333,"CANON",24.209,0.0366,25.9822,55.751,NA,NA,NA,NA,9.8563,33.7259,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","50-100m"
"56","CN19Sc21_9_eDNA_JJ",0.0368479991037981,-0.0554413478452886,0.198565121226334,"CN19Sc21_09_eDNA",12,"JJ","JJ63","6/2/19 12:05","06-02 day","CN19S",80,"WESTERN FLYER",NA,"CTD",21,"MARS",9,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,79.791,"CANON",26.226,0.0355,26.1165,80.399,NA,NA,NA,NA,9.4948,33.8207,NA,NA,NA,NA,NA,0.3889,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","50-100m"
"57","CN19Sc21_5_eDNA_JJ",0.0181277695187522,0.0902137224494192,0.0193764316967304,"CN19Sc21_05_eDNA",12,"JJ","JJ66","6/2/19 12:05","06-02 day","CN19S",300,"WESTERN FLYER",NA,"CTD",21,"MARS",5,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,300.985,"CANON",36.957,0.0351,26.7198,303.443,NA,NA,NA,NA,7.2001,34.1428,NA,NA,NA,NA,NA,0.3784,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","200-300m"
"58","CN19Sc21_3_eDNA_JJ",-0.140935928384704,0.109181648937368,-0.234346533860075,"CN19Sc21_03_eDNA",12,"JJ","JJ68","6/2/19 12:05","06-02 day","CN19S",500,"WESTERN FLYER",NA,"CTD",21,"MARS",3,-122.198,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,500.869,"CANON",42.233,0.0378,26.9614,505.204,NA,NA,NA,NA,5.9037,34.2295,NA,NA,NA,NA,NA,0.4432,NA,NA,NA,NA,"day",6,2,12,2019-06-02 19:05:00,2019-06-02 12:05:00,1559477100,2019,153,"6","2019","400-500m"
"59","CN19Sc22_2_eDNA_JJ",0.150960223691034,0.18185479828606,-0.0400910228068126,"CN19Sc22_02_eDNA",12,"JJ","JJ93","6/2/19 15:06","06-02 day","CN19S",250,"WESTERN FLYER",NA,"CTD",22,"OFFMARS_E",2,-122.164,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,250.159,"CANON",NA,0.0353,26.6141,252.17,NA,NA,NA,NA,7.7191,34.1029,NA,NA,NA,NA,NA,0.3833,NA,NA,NA,NA,"day",6,2,15,2019-06-02 22:06:00,2019-06-02 15:06:00,1559487960,2019,153,"6","2019","200-300m"
"60","CN19Sc39_03_eDNA_BI",-0.188822731775043,-0.0695670563062894,0.13433953620744,"CN19Sc39_03_eDNA",12,"BI","BI39","6/4/19 15:07","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",3,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,200.509,"CANON",28.815,0.0354,26.4981,202.096,NA,NA,NA,NA,8.2521,34.0564,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"61","CN19Sc39_04_eDNA_BI",0.133853052466202,0.194748008120758,0.00730722087868114,"CN19Sc39_04_eDNA",12,"BI","BI40","6/4/19 15:07","06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",4,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,150.438,"CANON",29.097,0.0366,26.4118,151.611,NA,NA,NA,NA,8.574,34.0098,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"62","CN19Sc39_05_eDNA_BI",0.0283198211122593,0.173179730021139,-0.00077234368290599,"CN19Sc39_05_eDNA",12,"BI","BI41","6/4/19 15:07","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",5,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,130.113,"CANON",28.607,0.0406,26.334,131.12,NA,NA,NA,NA,8.8493,33.9655,NA,NA,NA,NA,NA,0.5148,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"63","CN19Sc39_06_eDNA_BI",-0.160597938429717,0.048784330983253,-0.0501877887332386,"CN19Sc39_06_eDNA",12,"BI","BI42","6/4/19 15:07","06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",6,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,99.67,"CANON",25.667,0.0379,26.2077,100.435,NA,NA,NA,NA,9.262,33.8886,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","50-100m"
"64","CN19Sc39_09_eDNA_BI",0.119219163570604,-0.124708244963005,-0.136135436215888,"CN19Sc39_09_eDNA",12,"BI","BI44","6/4/19 15:07","06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",9,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,40.124,"CANON",20.208,0.042,25.7929,40.426,NA,NA,NA,NA,10.3175,33.5837,NA,NA,NA,NA,NA,0.5503,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","0-50m"
"65","CN19Sc39_10_eDNA_BI",0.129357193768298,-0.0462281423270695,-0.0821385512293723,"CN19Sc39_10_eDNA",12,"BI","BI45","6/4/19 15:07","06-04 day","CN19S",25,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",10,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,25.696,"CANON",12.381,0.0459,25.3879,25.888,NA,NA,NA,NA,11.4582,33.3232,NA,NA,NA,NA,NA,0.6475,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","0-50m"
"66","CN19Sc39_03_eDNA_BJ",-0.167342144114159,-0.0665353246193287,0.121496484577781,"CN19Sc39_03_eDNA",12,"BJ","BJ39","6/4/19 15:07","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",3,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,200.509,"CANON",28.815,0.0354,26.4981,202.096,NA,NA,NA,NA,8.2521,34.0564,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"67","CN19Sc39_04_eDNA_BJ",0.128646504129933,0.172713166050728,0.0513808517940625,"CN19Sc39_04_eDNA",12,"BJ","BJ40","6/4/19 15:07","06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",4,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,150.438,"CANON",29.097,0.0366,26.4118,151.611,NA,NA,NA,NA,8.574,34.0098,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"68","CN19Sc39_05_eDNA_BJ",0.0316894794048878,0.194465834065607,0.00590951303455123,"CN19Sc39_05_eDNA",12,"BJ","BJ41","6/4/19 15:07","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",5,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,130.113,"CANON",28.607,0.0406,26.334,131.12,NA,NA,NA,NA,8.8493,33.9655,NA,NA,NA,NA,NA,0.5148,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"69","CN19Sc39_06_eDNA_BJ",-0.140901726206824,0.0758493287404578,-0.141878892602891,"CN19Sc39_06_eDNA",12,"BJ","BJ42","6/4/19 15:07","06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",6,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,99.67,"CANON",25.667,0.0379,26.2077,100.435,NA,NA,NA,NA,9.262,33.8886,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","50-100m"
"70","CN19Sc39_09_eDNA_BJ",0.115138654654168,-0.162370251675359,-0.0892715410340205,"CN19Sc39_09_eDNA",12,"BJ","BJ44","6/4/19 15:07","06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",9,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,40.124,"CANON",20.208,0.042,25.7929,40.426,NA,NA,NA,NA,10.3175,33.5837,NA,NA,NA,NA,NA,0.5503,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","0-50m"
"71","CN19Sc39_10_eDNA_BJ",0.0945632496030947,-0.131992025716152,-0.0944475971361551,"CN19Sc39_10_eDNA",12,"BJ","BJ45","6/4/19 15:07","06-04 day","CN19S",25,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",10,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,25.696,"CANON",12.381,0.0459,25.3879,25.888,NA,NA,NA,NA,11.4582,33.3232,NA,NA,NA,NA,NA,0.6475,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","0-50m"
