FilterID,local_time,time_label,SAMPLING_cruise,depth,SAMPLING_platform,SC,ESP,SAMPLING_station_number,SAMPLING_station,SAMPLING_bottle,decimalLongitude,decimalLatitude,sample_type,Plates,Markers,Status,Dewar_name,Sampling_method,replicate,SAMPLING_rdepth,project_name,nitrate,fluor,density,pressure,minimumDepthInMeters,maximumDepthInMeters,start_GMT,end_GMT,temp,salinity,sigmat,spice,diss_oxygen,PAR (umol/s/m2),altitude,chlorophyll,bbp470 (count),bbp650 (count),SAMPLING_project,ESP_name,diel,month,day,hour,eventDate
CN19Sc38_03_eDNA,6/4/19 12:05,06-04 day,CN19S,500,WESTERN FLYER,,,38,MARS,3,-122.198,36.712,environmental,"SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,499.769,CANON,36.825,0.0367,26.9677,504.093,,,,,5.9157,34.2394,,,,,,0.417,,,,,day,6,4,12,6/4/19 19:05
CN19Sc38_02_eDNA,6/4/19 12:05,06-04 day,CN19S,600,WESTERN FLYER,,,38,MARS,2,-122.198,36.712,environmental,"SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,599.489,CANON,38.75,0.0371,27.0987,604.822,,,,,5.3316,34.3142,,,,,,0.4276,,,,,day,6,4,12,6/4/19 19:05
CN19Sc38_01_eDNA,6/4/19 12:05,06-04 day,CN19S,700,WESTERN FLYER,,,38,MARS,1,-122.198,36.712,environmental,"SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",,CTD,,699.198,CANON,37.93,0.0383,27.1768,705.588,,,,,4.939,34.3543,,,,,,0.4563,,,,,day,6,4,12,6/4/19 19:05
CN19SESPMV1_SC23_eDNA,6/4/19 12:12,06-04 day,CN19S,132.6232,daphne,23,MV1,,,,-122.1884,36.7246,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,128.9672,136.2791,6/4/19 19:12,6/4/19 19:56,8.6738,33.9756,26.3693,0.1113,3587.9384,0.297,690.0663,0.1443,80.7846,71.4956,CANON,,day,6,4,12,6/4/19 19:12
CN19SESPKOA_SC23_eDNA,6/4/19 12:18,06-04 day,CN19S,102.4122,makai,23,KOA,,,,-122.1871,36.7175,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,98.7696,106.0549,6/4/19 19:18,6/4/19 19:59,9.1783,33.8974,26.228,0.1298,4133.1681,-0.042,758.5776,0.1058,81.047,115.5603,CANON,,day,6,4,12,6/4/19 19:18
CN19SESPKOA_SC22_eDNA,6/4/19 13:17,06-04 day,CN19S,132.4932,makai,22,KOA,,,,-122.1865,36.7152,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,128.8691,136.1174,6/4/19 20:17,6/4/19 20:59,8.7841,33.9583,26.3386,0.115,3990.4774,-0.3819,739.8061,0.1005,81.7778,118.0157,CANON,,day,6,4,13,6/4/19 20:17
CN19SESPMV1_SC22_eDNA,6/4/19 13:21,06-04 day,CN19S,252.5372,daphne,22,MV1,,,,-122.1867,36.725,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,248.9456,256.1288,6/4/19 20:21,6/4/19 21:05,7.6985,34.1037,26.6178,0.0652,2305.2945,0.2632,563.1544,0.1339,78.4208,68.3908,CANON,,day,6,4,13,6/4/19 20:21
CN19SESPKOA_SC21_eDNA,6/4/19 14:17,06-04 day,CN19S,152.5244,makai,21,KOA,,,,-122.1886,36.715,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,148.8202,156.2285,6/4/19 21:17,6/4/19 22:01,8.6462,33.9804,26.3777,0.1108,3711.4471,-0.4305,726.0737,0.0948,82.4349,120.2368,CANON,,day,6,4,14,6/4/19 21:17
CN19Sc39_11_eDNA,6/4/19 15:07,06-04 day,CN19S,10,WESTERN FLYER,,,39,OFFMARS_E,11,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,10.464,CANON,2.609,0.0958,24.9601,10.542,,,,,12.4476,33.0111,,,,,,1.8959,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_12_eDNA,6/4/19 15:07,06-04 day,CN19S,0,WESTERN FLYER,,,39,OFFMARS_E,12,-122.1863,36.7305,environmental,,,Filters (racks A-D),,CTD,,2.741,CANON,,0.0647,24.2472,2.762,,,,,14.2646,32.5597,,,,,,1.1178,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_07_eDNA,6/4/19 15:07,06-04 day,CN19S,75,WESTERN FLYER,,,39,OFFMARS_E,7,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,75.238,CANON,24.165,0.0366,26.0912,75.811,,,,,9.5806,33.8065,,,,,,0.4158,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_10_eDNA,6/4/19 15:07,06-04 day,CN19S,25,WESTERN FLYER,,,39,OFFMARS_E,10,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,25.696,CANON,12.381,0.0459,25.3879,25.888,,,,,11.4582,33.3232,,,,,,0.6475,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_09_eDNA,6/4/19 15:07,06-04 day,CN19S,40,WESTERN FLYER,,,39,OFFMARS_E,9,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,40.124,CANON,20.208,0.042,25.7929,40.426,,,,,10.3175,33.5837,,,,,,0.5503,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_08_eDNA,6/4/19 15:07,06-04 day,CN19S,50,WESTERN FLYER,,,39,OFFMARS_E,8,-122.1863,36.7305,environmental,,,Filters (racks A-D),,CTD,,49.796,CANON,18.374,0.0379,25.8957,50.172,,,,,9.9392,33.6329,,,,,,0.4457,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_05_eDNA,6/4/19 15:07,06-04 day,CN19S,130,WESTERN FLYER,,,39,OFFMARS_E,5,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,130.113,CANON,28.607,0.0406,26.334,131.12,,,,,8.8493,33.9655,,,,,,0.5148,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_04_eDNA,6/4/19 15:07,06-04 day,CN19S,150,WESTERN FLYER,,,39,OFFMARS_E,4,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,150.438,CANON,29.097,0.0366,26.4118,151.611,,,,,8.574,34.0098,,,,,,0.4158,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_03_eDNA,6/4/19 15:07,06-04 day,CN19S,200,WESTERN FLYER,,,39,OFFMARS_E,3,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,200.509,CANON,28.815,0.0354,26.4981,202.096,,,,,8.2521,34.0564,,,,,,0.3846,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_02_eDNA,6/4/19 15:07,06-04 day,CN19S,250,WESTERN FLYER,,,39,OFFMARS_E,2,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,250.759,CANON,28.236,0.0354,26.6341,252.775,,,,,7.6653,34.1185,,,,,,0.3852,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_01_eDNA,6/4/19 15:07,06-04 day,CN19S,300,WESTERN FLYER,,,39,OFFMARS_E,1,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,300.81,CANON,31.675,0.0355,26.723,303.267,,,,,7.1254,34.1337,,,,,,0.3889,,,,,day,6,4,15,6/4/19 22:07
CN19Sc39_06_eDNA,6/4/19 15:07,06-04 day,CN19S,100,WESTERN FLYER,,,39,OFFMARS_E,6,-122.1863,36.7305,environmental,AK,18S,Filters (racks A-D),,CTD,,99.67,CANON,25.667,0.0379,26.2077,100.435,,,,,9.262,33.8886,,,,,,0.4463,,,,,day,6,4,15,6/4/19 22:07
CN19SESPKOA_SC20_eDNA,6/4/19 15:20,06-04 day,CN19S,202.5171,makai,20,KOA,,,,-122.1879,36.7147,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,198.8529,206.1814,6/4/19 22:20,6/4/19 23:05,8.2233,34.0254,26.4782,0.0812,3321.821,-0.4549,675.4135,0.0822,79.4438,114.6505,CANON,,day,6,4,15,6/4/19 22:20
CN19SESPKOA_SC19_eDNA,6/4/19 16:25,06-04 day,CN19S,252.4336,makai,19,KOA,,,,-122.1862,36.7124,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,248.75,256.1172,6/4/19 23:25,6/5/19 0:11,7.8575,34.0876,26.582,0.0757,2477.207,-0.4586,634.1446,0.0833,80.029,115.9141,CANON,,day,6,4,16,6/4/19 23:25
CN19SESPMV1_SC21_eDNA,6/4/19 16:47,06-04 day,CN19S,37.3639,daphne,21,MV1,,,,-122.1635,36.7029,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.4914,41.2363,6/4/19 23:47,6/5/19 0:34,10.4114,33.5402,25.7427,0.0552,6074.1489,5.2426,892.8299,0.2826,78.173,66.658,CANON,,day,6,4,16,6/4/19 23:47
CN19SESPMV1_SC20_eDNA,6/4/19 18:00,06-04 transition,CN19S,37.5955,daphne,20,MV1,,,,-122.1598,36.7039,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.9072,41.2838,6/5/19 1:00,6/5/19 1:42,10.6386,33.5031,25.6745,0.0659,6160.7096,1.8568,898.5286,0.3007,78.1659,66.1567,CANON,,transition,6,4,18,6/5/19 1:00
CN19SESPMV1_SC19_eDNA,6/4/19 19:08,06-04 transition,CN19S,37.5241,daphne,19,MV1,,,,-122.1559,36.7048,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.9192,41.1289,6/5/19 2:08,6/5/19 2:56,10.9613,33.4298,25.5602,0.0662,6491.5571,0.5874,922.1337,0.3182,78.9156,67.406,CANON,,transition,6,4,19,6/5/19 2:08
CN19SESPMV1_SC18_eDNA,6/4/19 20:22,06-04 transition,CN19S,37.5784,daphne,18,MV1,,,,-122.152,36.7058,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.9739,41.1829,6/5/19 3:22,6/5/19 4:07,10.8085,33.4664,25.616,0.0673,6348.46,0.2618,1050.9025,0.3001,79.7885,68.4849,CANON,,transition,6,4,20,6/5/19 3:22
CN19SESPMV1_SC17_eDNA,6/4/19 21:33,06-04 night,CN19S,37.5215,daphne,17,MV1,,,,-122.1482,36.7068,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.9506,41.0923,6/5/19 4:33,6/5/19 5:19,10.661,33.5018,25.6696,0.0688,6173.8977,0.246,1197.6881,0.2966,78.8794,67.1897,CANON,,night,6,4,21,6/5/19 4:33
CN19SESPKOA_SC18_eDNA,6/4/19 22:12,06-04 night,CN19S,22.4699,makai,18,KOA,,,,-122.1876,36.718,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,18.7893,26.1506,6/5/19 5:12,6/5/19 6:08,11.9682,33.1262,25.1401,0.0132,8629.4276,-0.42,835.583,1.0222,92.1056,140.7736,CANON,,night,6,4,22,6/5/19 5:12
CN19SESPMV1_SC16_eDNA,6/4/19 22:45,06-04 night,CN19S,37.505,daphne,16,MV1,,,,-122.1443,36.7078,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.9594,41.0507,6/5/19 5:45,6/5/19 6:30,10.298,33.5686,25.7844,0.0578,5778.3712,0.2502,1252.8494,0.2571,78.8861,67.2637,CANON,,night,6,4,22,6/5/19 5:45
CN19SESPKOA_SC17_eDNA,6/4/19 23:26,06-04 night,CN19S,52.3848,makai,17,KOA,,,,-122.1891,36.7209,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,48.7388,56.0308,6/5/19 6:26,6/5/19 7:07,9.8828,33.625,25.899,0.0309,6078.9196,-0.4125,790.9879,0.1511,80.1504,112.8533,CANON,,night,6,4,23,6/5/19 6:26
CN19SESPMV1_SC15_eDNA,6/4/19 23:56,06-04 night,CN19S,37.5666,daphne,15,MV1,,,,-122.1405,36.7088,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,34.0153,41.1179,6/5/19 6:56,6/5/19 7:40,10.3082,33.5686,25.7827,0.0595,5789.0827,0.2461,1296.3896,0.2602,78.2567,66.8074,CANON,,night,6,4,23,6/5/19 6:56
CN19SESPKOA_SC16_eDNA,6/5/19 0:26,06-05 night,CN19S,102.5049,makai,16,KOA,,,,-122.1876,36.7206,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,98.9471,106.0627,6/5/19 7:26,6/5/19 8:12,9.2915,33.882,26.1979,0.1361,4237.4613,-0.4286,737.6244,0.0896,79.5773,112.5891,CANON,,night,6,5,0,6/5/19 7:26
CN19SESPMV1_SC14_eDNA,6/5/19 1:06,06-05 night,CN19S,37.6392,daphne,14,MV1,,,,-122.1367,36.7098,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,34.0428,41.2356,6/5/19 8:06,6/5/19 8:54,10.3601,33.5583,25.7657,0.0605,5832.2773,0.2469,1325.6248,0.2652,77.9301,66.3442,CANON,,night,6,5,1,6/5/19 8:06
CN19SESPKOA_SC15_eDNA,6/5/19 1:29,06-05 night,CN19S,122.5719,makai,15,KOA,,,,-122.1885,36.7199,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,118.9738,126.17,6/5/19 8:29,6/5/19 9:12,9.1338,33.9144,26.2488,0.1361,4051.0917,-0.434,724.5988,0.0912,80.1469,114.5444,CANON,,night,6,5,1,6/5/19 8:29
CN19SESPMV1_SC13_eDNA,6/5/19 2:19,06-05 night,CN19S,37.6045,daphne,13,MV1,,,,-122.1327,36.7108,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,34.0249,41.1841,6/5/19 9:19,6/5/19 10:09,10.4164,33.5487,25.7485,0.0629,5882.8821,0.2575,1366.9924,0.2719,78.3102,66.5683,CANON,,night,6,5,2,6/5/19 9:19
CN19SESPKOA_SC14_eDNA,6/5/19 2:30,06-05 night,CN19S,152.5878,makai,14,KOA,,,,-122.1882,36.7185,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,148.8735,156.302,6/5/19 9:30,6/5/19 10:17,8.724,33.9715,26.3586,0.1159,3675.5008,-0.4363,704.3034,0.1003,84.0433,122.6551,CANON,,night,6,5,2,6/5/19 9:30
CN19SESPMV1_SC12_eDNA,6/5/19 3:35,06-05 night,CN19S,37.625,daphne,12,MV1,,,,-122.1288,36.7118,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,34.0516,41.1985,6/5/19 10:35,6/5/19 11:18,10.6481,33.5073,25.676,0.071,6080.8728,0.2434,1422.8733,0.2957,78.2535,66.2213,CANON,,night,6,5,3,6/5/19 10:35
CN19SESPKOA_SC13_eDNA,6/5/19 3:37,06-05 night,CN19S,202.4477,makai,13,KOA,,,,-122.1873,36.7154,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,198.6762,206.2192,6/5/19 10:37,6/5/19 11:26,8.2995,34.0232,26.465,0.0911,3332.4034,-0.448,670.6804,0.0843,80.3218,116.0209,CANON,,night,6,5,3,6/5/19 10:37
CN19SESPKOA_SC12_eDNA,6/5/19 4:46,06-05 night,CN19S,252.4328,makai,12,KOA,,,,-122.1838,36.7141,environmental,"XX,YY","COI,COI",Tube Extracts (racks E-G),,ESP,,,,,,,,248.776,256.0897,6/5/19 11:46,6/5/19 12:28,7.8559,34.0882,26.5827,0.076,2457.3673,-0.4418,624.089,0.0827,79.9442,115.5292,CANON,,night,6,5,4,6/5/19 11:46
CN19SESPMV1_SC11_eDNA,6/5/19 5:38,06-05 night,CN19S,37.6064,daphne,11,MV1,,,,-122.1396,36.7132,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.9355,41.2772,6/5/19 12:38,6/5/19 13:23,10.475,33.5304,25.724,0.0587,6019.7869,0.3774,1277.374,0.2811,78.4805,66.6319,CANON,,night,6,5,5,6/5/19 12:38
CN19SESPMV1_SC10_eDNA,6/5/19 6:49,06-05 transition,CN19S,37.5543,daphne,10,MV1,,,,-122.1744,36.7088,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.9354,41.1733,6/5/19 13:49,6/5/19 14:34,10.2556,33.5518,25.7785,0.0371,5888.3878,1.5588,858.8739,0.2596,78.6179,67.0125,CANON,,transition,6,5,6,6/5/19 13:49
CN19SESPMV1_SC09_eDNA,6/5/19 8:00,06-05 transition,CN19S,37.5244,daphne,9,MV1,,,,-122.1832,36.7056,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.8812,41.1676,6/5/19 15:00,6/5/19 15:45,10.6597,33.4623,25.6388,0.0374,6239.1271,2.0249,887.8787,0.3016,78.5876,66.9381,CANON,,transition,6,5,8,6/5/19 15:00
CN19SESPMV1_SC08_eDNA,6/5/19 9:11,06-05 day,CN19S,37.522,daphne,8,MV1,,,,-122.1816,36.703,environmental,AK,18S,Filters (racks A-D),,ESP,,,,,,,,33.8197,41.2242,6/5/19 16:11,6/5/19 16:56,10.3029,33.54,25.761,0.0361,5959.7162,7.6145,920.9774,0.268,78.4929,66.4528,CANON,,day,6,5,9,6/5/19 16:11
CN19SESPKOA_SC11_eDNA,6/5/19 14:08,06-05 day,CN19S,87.0948,makai,11,KOA,,,,-122.1913,36.7097,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,81.4949,92.6948,6/5/19 21:08,6/5/19 21:51,9.4038,33.8325,26.1407,0.1153,4620.8,-1.5054,830.0429,0.0971,78.2904,110.5611,CANON,,day,6,5,14,6/5/19 21:08
CN19SESPKOA_SC10_eDNA,6/5/19 19:30,06-05 transition,CN19S,166.6472,makai,10,KOA,,,,-122.1897,36.7111,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,160.7899,172.5045,6/6/19 2:30,6/6/19 3:12,8.2631,34.0131,26.462,0.0775,3529.4306,-0.5304,731.4043,0.0831,77.4058,109.8827,CANON,,transition,6,5,19,6/6/19 2:30
CN19SESPKOA_SC09_eDNA,6/5/19 20:38,06-05 transition,CN19S,282.1061,makai,9,KOA,,,,-122.1912,36.7098,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,277.0391,287.1731,6/6/19 3:38,6/6/19 4:23,7.5475,34.1047,26.6406,0.044,2092.6315,-0.413,632.8566,0.0857,77.0171,110.187,CANON,,transition,6,5,20,6/6/19 3:38
CN19SESPKOA_SC08_eDNA,6/5/19 23:08,06-05 night,CN19S,22.3776,makai,8,KOA,,,,-122.1848,36.7153,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,17.7883,26.9668,6/6/19 6:08,6/6/19 7:03,11.2678,33.2994,25.4032,0.0191,7765.7921,-0.3825,848.8483,0.5969,84.9709,123.6788,CANON,,night,6,5,23,6/6/19 6:08
CN19SESPKOA_SC07_eDNA,6/6/19 0:21,06-06 night,CN19S,52.3205,makai,7,KOA,,,,-122.1852,36.7156,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,46.8318,57.8091,6/6/19 7:21,6/6/19 8:04,10.1746,33.6394,25.8611,0.0925,5951.8783,-0.3827,817.153,0.1438,77.6797,108.4201,CANON,,night,6,6,0,6/6/19 7:21
CN19SESPKOA_SC06_eDNA,6/6/19 1:24,06-06 night,CN19S,102.1287,makai,6,KOA,,,,-122.1859,36.7155,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,97.4711,106.7863,6/6/19 8:24,6/6/19 9:07,9.2865,33.8869,26.2025,0.1392,4176.1203,-0.3942,768.3183,0.0928,78.7311,111.0515,CANON,,night,6,6,1,6/6/19 8:24
CN19SESPKOA_SC05_eDNA,6/6/19 2:24,06-06 night,CN19S,121.5597,makai,5,KOA,,,,-122.1853,36.7126,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,116.5152,126.6042,6/6/19 9:24,6/6/19 10:06,9.1251,33.9214,26.2557,0.1402,4025.2129,-0.3988,761.3031,0.0858,79.5004,112.9721,CANON,,night,6,6,2,6/6/19 9:24
CN19SESPKOA_SC04_eDNA,6/6/19 3:24,06-06 night,CN19S,146.6775,makai,4,KOA,,,,-122.1872,36.71,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,141.2949,152.06,6/6/19 10:24,6/6/19 11:05,8.8717,33.9651,26.3305,0.1342,3747.9861,-0.3961,748.982,0.0843,80.2649,114.8364,CANON,,night,6,6,3,6/6/19 10:24
CN19SESPKOA_SC03_eDNA,6/6/19 4:25,06-06 night,CN19S,199.2941,makai,3,KOA,,,,-122.1893,36.711,environmental,"AD,XX,AC,YY,AE","12S,COI,12S,COI,18S",Tube Extracts (racks E-G),,ESP,,,,,,,,190.9863,207.6019,6/6/19 11:25,6/6/19 12:09,8.347,34.0243,26.4586,0.0992,3343.6569,-0.3973,700.6458,0.0802,78.0935,111.4209,CANON,,night,6,6,4,6/6/19 11:25
CN19FESPKOA_SC59_eDNA,10/2/19 11:14,10-02 day,CN19F,42.3194,makai,59,KOA,,,,-122.1858,36.7137,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,38.6253,46.0135,10/2/19 18:14,10/2/19 18:54,12.9102,33.5988,25.3233,0.5774,6785.4507,7.2642,837.2478,0.7883,88.0142,83.1526,CANON,,day,10,2,11,10/2/19 18:14
CN19FESPKOA_SC58_eDNA,10/2/19 12:19,10-02 day,CN19F,87.6244,makai,58,KOA,,,,-122.1831,36.7144,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,83.7624,91.4863,10/2/19 19:19,10/2/19 19:57,10.1853,33.8183,25.9995,0.2362,4395.3257,0.3818,788.5497,0.1246,85.1813,78.1399,CANON,,day,10,2,12,10/2/19 19:19
CN19FESPKOA_SC57_eDNA,10/2/19 13:31,10-02 day,CN19F,247.5722,makai,57,KOA,,,,-122.1836,36.7127,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,243.7243,251.4202,10/2/19 20:31,10/2/19 21:12,7.9049,34.0506,26.5459,0.0535,3133.3734,-0.0205,632.8954,0.121,74.4175,60.5943,CANON,,day,10,2,13,10/2/19 20:31
CN19FESPKOA_SC56_eDNA,10/2/19 22:15,10-02 night,CN19F,42.3302,makai,56,KOA,,,,-122.1871,36.7115,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,38.504,46.1564,10/3/19 5:15,10/3/19 5:56,12.1711,33.6155,25.482,0.4413,6268.9001,-0.0585,849.4966,0.4807,83.5152,75.3973,CANON,,night,10,2,22,10/3/19 5:15
CN19FESPKOA_SC55_eDNA,10/2/19 23:24,10-02 night,CN19F,132.4113,makai,55,KOA,,,,-122.1883,36.7097,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,128.7114,136.1112,10/3/19 6:24,10/3/19 7:04,9.6861,33.9264,26.1687,0.2366,3803.8311,-0.0342,770.4543,0.1123,78.922,68.1259,CANON,,night,10,2,23,10/3/19 6:24
CN19FESPKOA_SC54_eDNA,10/3/19 0:30,10-03 night,CN19F,202.4562,makai,54,KOA,,,,-122.1882,36.7108,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,198.8227,206.0897,10/3/19 7:30,10/3/19 8:10,8.8713,34.0713,26.4147,0.2181,3015.293,-0.0302,693.7588,0.1156,76.185,63.7028,CANON,,night,10,3,0,10/3/19 7:30
CN19FESPKOA_SC51_eDNA,10/3/19 12:52,10-03 day,CN19F,32.5633,makai,51,KOA,,,,-122.1872,36.7137,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,28.8121,36.3145,10/3/19 19:52,10/3/19 20:33,14.388,33.5464,24.9835,0.8418,7877.1437,21.379,849.2743,1.2643,87.1717,79.389,CANON,,day,10,3,12,10/3/19 19:52
CN19FESPKOA_SC50_eDNA,10/3/19 14:00,10-03 day,CN19F,102.5198,makai,50,KOA,,,,-122.1874,36.7143,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,98.7861,106.2536,10/3/19 21:00,10/3/19 21:38,9.9379,33.8746,26.0856,0.2382,4129.8482,0.0785,776.1886,0.1143,80.9991,71.6348,CANON,,day,10,3,14,10/3/19 21:00
CN19FESPKOA_SC49_eDNA,10/3/19 15:08,10-03 day,CN19F,212.4758,makai,49,KOA,,,,-122.1864,36.7124,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,208.882,216.0696,10/3/19 22:08,10/3/19 22:48,8.7382,34.0812,26.4434,0.2049,2915.6982,-0.0319,674.1793,0.1163,75.7915,63.0646,CANON,,day,10,3,15,10/3/19 22:08
CN19FESPKOA_SC48_eDNA,10/3/19 22:18,10-03 night,CN19F,52.4081,makai,48,KOA,,,,-122.1886,36.7121,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,48.6757,56.1405,10/4/19 5:18,10/4/19 5:56,10.7344,33.7184,25.8256,0.254,4990.5277,-0.0406,838.5648,0.1758,82.8709,73.4647,CANON,,night,10,3,22,10/4/19 5:18
CN19FESPKOA_SC47_eDNA,10/3/19 23:26,10-03 night,CN19F,162.4132,makai,47,KOA,,,,-122.1917,36.7119,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,158.7763,166.05,10/4/19 6:26,10/4/19 7:07,9.2813,34.0145,26.3042,0.2392,3147.3062,-0.0343,736.5776,0.1143,77.719,65.8222,CANON,,night,10,3,23,10/4/19 6:26
CN19FESPKOA_SC46_eDNA,10/4/19 0:34,10-04 night,CN19F,232.5027,makai,46,KOA,,,,-122.1919,36.7112,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,228.775,236.2305,10/4/19 7:34,10/4/19 8:14,8.2235,34.0407,26.4905,0.0934,3261.7746,-0.0281,673.2097,0.1194,74.9148,61.431,CANON,,night,10,4,0,10/4/19 7:34
CN19FESPKOA_SC45_eDNA,10/4/19 10:44,10-04 day,CN19F,42.4675,makai,45,KOA,,,,-122.1879,36.7136,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,38.756,46.179,10/4/19 17:44,10/4/19 18:22,11.9282,33.6157,25.5274,0.3953,5876.8147,4.0372,840.8948,0.3559,83.3128,74.7283,CANON,,day,10,4,10,10/4/19 17:44
CN19FESPKOA_SC44_eDNA,10/4/19 11:48,10-04 day,CN19F,102.4455,makai,44,KOA,,,,-122.1875,36.7145,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,98.7636,106.1274,10/4/19 18:48,10/4/19 19:27,9.9847,33.8517,26.0599,0.228,4213.8128,0.0421,775.8832,0.1172,80.7204,71.0011,CANON,,day,10,4,11,10/4/19 18:48
CN19FESPKOA_SC43_eDNA,10/4/19 12:58,10-04 day,CN19F,222.4324,makai,43,KOA,,,,-122.1879,36.7116,environmental,"AL,AI","18S,COI",,,ESP,,,,,,,,218.6953,226.1695,10/4/19 19:58,10/4/19 20:37,8.7251,34.0919,26.454,0.2113,2824.51,-0.0275,670.2817,0.1177,75.8072,62.9297,CANON,,day,10,4,12,10/4/19 19:58
