"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","time","time_since","year","jday","month_char","year_char","depth_bin"
"111","CN19Sc25_9_eDNA_JJ",0.119785943414941,0.0674711869184455,-0.0389009422326114,"CN19Sc25_09_eDNA",12,"JJ","JJ77","6/3/19 0:13","06-03 night","CN19S",80,"WESTERN FLYER",NA,"CTD",25,"MARS",9,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,79.806,"CANON",25.857,0.0358,26.1138,80.415,NA,NA,NA,NA,9.4976,33.8179,NA,NA,NA,NA,NA,0.3952,NA,NA,NA,NA,"night",6,3,0,2019-06-03 07:13:00,2019-06-03 00:13:00,1559520780,2019,154,"6","2019","50-100m"
"112","CN19Sc25_5_eDNA_JJ",-0.0197022021043293,0.0496010648226693,0.135561028106102,"CN19Sc25_05_eDNA",12,"JJ","JJ80","6/3/19 0:13","06-03 night","CN19S",280,"WESTERN FLYER",NA,"CTD",25,"MARS",5,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,279.487,"CANON",33.729,0.0357,26.6646,281.754,NA,NA,NA,NA,7.4644,34.1201,NA,NA,NA,NA,NA,0.3927,NA,NA,NA,NA,"night",6,3,0,2019-06-03 07:13:00,2019-06-03 00:13:00,1559520780,2019,154,"6","2019","200-300m"
"113","CN19Sc25_4_eDNA_JJ",-0.00557092036321711,0.100253751869556,0.0106983540627922,"CN19Sc25_04_eDNA",12,"JJ","JJ81","6/3/19 0:13","06-03 night","CN19S",400,"WESTERN FLYER",NA,"CTD",25,"MARS",4,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,400.462,"CANON",34.672,0.0366,26.8416,403.829,NA,NA,NA,NA,6.5633,34.1863,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"night",6,3,0,2019-06-03 07:13:00,2019-06-03 00:13:00,1559520780,2019,154,"6","2019","300-400m"
"114","CN19Sc27_10_eDNA_JJ",-0.0921599245240267,0.0489732894522618,0.0858676453251165,"CN19Sc27_10_eDNA",12,"JJ","JJ85","6/3/19 6:01","06-03 transition","CN19S",40,"WESTERN FLYER",NA,"CTD",27,"MARS",10,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,40.586,"CANON",18.978,0.0421,25.7824,40.892,NA,NA,NA,NA,10.3176,33.5702,NA,NA,NA,NA,NA,0.5522,NA,NA,NA,NA,"transition",6,3,6,2019-06-03 13:01:00,2019-06-03 06:01:00,1559541660,2019,154,"6","2019","0-50m"
"115","CN19Sc27_6_eDNA_JJ",0.0581018331914417,-0.188168926556426,0.0545173247509847,"CN19Sc27_06_eDNA",12,"JJ","JJ86","6/3/19 6:01","06-03 transition","CN19S",215,"WESTERN FLYER",NA,"CTD",27,"MARS",6,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,215.132,"CANON",28.266,0.0352,26.5393,216.843,NA,NA,NA,NA,8.0043,34.0615,NA,NA,NA,NA,NA,0.3808,NA,NA,NA,NA,"transition",6,3,6,2019-06-03 13:01:00,2019-06-03 06:01:00,1559541660,2019,154,"6","2019","200-300m"
"116","CN19Sc27_5_eDNA_JJ",0.0138818902672857,0.00504662216580405,0.169694255983336,"CN19Sc27_05_eDNA",12,"JJ","JJ87","6/3/19 6:01","06-03 transition","CN19S",280,"WESTERN FLYER",NA,"CTD",27,"MARS",5,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,280.709,"CANON",33.982,0.0358,26.6513,282.986,NA,NA,NA,NA,7.5305,34.1153,NA,NA,NA,NA,NA,0.3964,NA,NA,NA,NA,"transition",6,3,6,2019-06-03 13:01:00,2019-06-03 06:01:00,1559541660,2019,154,"6","2019","200-300m"
"117","CN19Sc22_2_eDNA_JJ",0.043816468458193,0.140515710441749,-0.0173458547904729,"CN19Sc22_02_eDNA",12,"JJ","JJ93","6/2/19 15:06","06-02 day","CN19S",250,"WESTERN FLYER",NA,"CTD",22,"OFFMARS_E",2,-122.164,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,250.159,"CANON",NA,0.0353,26.6141,252.17,NA,NA,NA,NA,7.7191,34.1029,NA,NA,NA,NA,NA,0.3833,NA,NA,NA,NA,"day",6,2,15,2019-06-02 22:06:00,2019-06-02 15:06:00,1559487960,2019,153,"6","2019","200-300m"
"118","CN19Sc39_03_eDNA_BI",-0.0303918843912145,-0.144229624565219,-0.0968257908012408,"CN19Sc39_03_eDNA",12,"BI","BI39","6/4/19 15:07","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",3,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,200.509,"CANON",28.815,0.0354,26.4981,202.096,NA,NA,NA,NA,8.2521,34.0564,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"119","CN19Sc39_04_eDNA_BI",0.0951267560613987,0.142296646753601,-0.058329283996015,"CN19Sc39_04_eDNA",12,"BI","BI40","6/4/19 15:07","06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",4,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,150.438,"CANON",29.097,0.0366,26.4118,151.611,NA,NA,NA,NA,8.574,34.0098,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"120","CN19Sc39_05_eDNA_BI",0.0397852120407908,0.0858522146816763,-0.0704333165996419,"CN19Sc39_05_eDNA",12,"BI","BI41","6/4/19 15:07","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",5,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,130.113,"CANON",28.607,0.0406,26.334,131.12,NA,NA,NA,NA,8.8493,33.9655,NA,NA,NA,NA,NA,0.5148,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"121","CN19Sc39_06_eDNA_BI",-0.108355071879134,-0.0108754875451544,-0.0905905800444599,"CN19Sc39_06_eDNA",12,"BI","BI42","6/4/19 15:07","06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",6,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,99.67,"CANON",25.667,0.0379,26.2077,100.435,NA,NA,NA,NA,9.262,33.8886,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","50-100m"
"122","CN19Sc39_09_eDNA_BI",-0.000325801474686256,0.0392769166278676,0.156872417365579,"CN19Sc39_09_eDNA",12,"BI","BI44","6/4/19 15:07","06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",9,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,40.124,"CANON",20.208,0.042,25.7929,40.426,NA,NA,NA,NA,10.3175,33.5837,NA,NA,NA,NA,NA,0.5503,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","0-50m"
"123","CN19Sc39_10_eDNA_BI",0.0419932687065148,0.0424632419952252,0.101409817696846,"CN19Sc39_10_eDNA",12,"BI","BI45","6/4/19 15:07","06-04 day","CN19S",25,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",10,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,25.696,"CANON",12.381,0.0459,25.3879,25.888,NA,NA,NA,NA,11.4582,33.3232,NA,NA,NA,NA,NA,0.6475,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","0-50m"
"124","CN19Sc39_03_eDNA_BJ",-0.0234081707942385,-0.140620128801003,-0.0816465679667556,"CN19Sc39_03_eDNA",12,"BJ","BJ39","6/4/19 15:07","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",3,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,200.509,"CANON",28.815,0.0354,26.4981,202.096,NA,NA,NA,NA,8.2521,34.0564,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"125","CN19Sc39_04_eDNA_BJ",0.113795949118838,0.115578814173351,-0.0583915648296001,"CN19Sc39_04_eDNA",12,"BJ","BJ40","6/4/19 15:07","06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",4,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,150.438,"CANON",29.097,0.0366,26.4118,151.611,NA,NA,NA,NA,8.574,34.0098,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"126","CN19Sc39_05_eDNA_BJ",0.0360283874623777,0.0949903469141905,-0.0862895766637107,"CN19Sc39_05_eDNA",12,"BJ","BJ41","6/4/19 15:07","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",5,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,130.113,"CANON",28.607,0.0406,26.334,131.12,NA,NA,NA,NA,8.8493,33.9655,NA,NA,NA,NA,NA,0.5148,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","100-200m"
"127","CN19Sc39_06_eDNA_BJ",-0.140837269720897,0.0614223442738098,-0.0692538492916699,"CN19Sc39_06_eDNA",12,"BJ","BJ42","6/4/19 15:07","06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",6,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,99.67,"CANON",25.667,0.0379,26.2077,100.435,NA,NA,NA,NA,9.262,33.8886,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","50-100m"
"128","CN19Sc39_09_eDNA_BJ",0.0114832049816759,-0.0069137910548094,0.15895859510694,"CN19Sc39_09_eDNA",12,"BJ","BJ44","6/4/19 15:07","06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",9,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,40.124,"CANON",20.208,0.042,25.7929,40.426,NA,NA,NA,NA,10.3175,33.5837,NA,NA,NA,NA,NA,0.5503,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","0-50m"
"129","CN19Sc39_10_eDNA_BJ",0.00801312171535663,0.00317494311073846,0.138576989549148,"CN19Sc39_10_eDNA",12,"BJ","BJ45","6/4/19 15:07","06-04 day","CN19S",25,"WESTERN FLYER",NA,"CTD",39,"OFFMARS_E",10,-122.1863,36.7305,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,25.696,"CANON",12.381,0.0459,25.3879,25.888,NA,NA,NA,NA,11.4582,33.3232,NA,NA,NA,NA,NA,0.6475,NA,NA,NA,NA,"day",6,4,15,2019-06-04 22:07:00,2019-06-04 15:07:00,1559660820,2019,155,"6","2019","0-50m"
