"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","depth_rov","latitude","longitude","ROVtime","ROVday","time","time_since","year","jday","month_char","year_char","depth_bin"
"148","CN19Sc22_2_eDNA_JJ",0.0911570763051179,-0.0600431035297772,-0.0726684835114767,"CN19Sc22_02_eDNA",12,"JJ","JJ93",2019-06-02 15:06:00,"06-02 day","CN19S",250,"WESTERN FLYER",NA,"CTD",22,"OFFMARS_E",2,-122.164,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,250.159,"CANON",NA,0.0353,26.6141,252.17,NA,NA,NA,NA,7.7191,34.1029,NA,NA,NA,NA,NA,0.3833,NA,NA,NA,NA,"day",NA,NA,15,2019-06-02 22:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"149","CN19Sc22_4_eDNA_JJ",-0.0336140552852125,0.000660642572590363,-0.0512838272118864,"CN19Sc22_04_eDNA",12,"JJ","JJ92",2019-06-02 15:06:00,"06-02 day","CN19S",115,"WESTERN FLYER",NA,"CTD",22,"OFFMARS_E",4,-122.164,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,114.445,"CANON",27.722,0.0351,26.2713,115.327,NA,NA,NA,NA,9.0945,33.9353,NA,NA,NA,NA,NA,0.3765,NA,NA,NA,NA,"day",NA,NA,15,2019-06-02 22:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"150","CN19Sc22_8_eDNA_JJ",-0.087124802713793,-0.00505001290311505,0.0083875578212678,"CN19Sc22_08_eDNA",12,"JJ","JJ91",2019-06-02 15:06:00,"06-02 day","CN19S",55,"WESTERN FLYER",NA,"CTD",22,"OFFMARS_E",8,-122.164,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,54.06,"CANON",24.515,0.0367,25.9331,54.468,NA,NA,NA,NA,9.9544,33.684,NA,NA,NA,NA,NA,0.4183,NA,NA,NA,NA,"day",NA,NA,15,2019-06-02 22:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"151","CN19Sc23_6_eDNA_JJ",-0.0403306138892793,0.0739405116908578,0.0135351367330072,"CN19Sc23_06_eDNA",12,"JJ","JJ74",2019-06-02 18:02:00,"06-02 transition","CN19S",250,"WESTERN FLYER",NA,"CTD",23,"MARS",6,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,250.892,"CANON",34.954,0.0363,26.6317,252.909,NA,NA,NA,NA,7.6416,34.1111,NA,NA,NA,NA,NA,0.4077,NA,NA,NA,NA,"transition",NA,NA,18,2019-06-03 01:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"152","CN19Sc23_8_eDNA_JJ",-0.00312838351983349,-0.100653782325219,0.0487782466809644,"CN19Sc23_08_eDNA",12,"JJ","JJ73",2019-06-02 18:02:00,"06-02 transition","CN19S",115,"WESTERN FLYER",NA,"CTD",23,"MARS",8,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,114.464,"CANON",24.093,0.0353,26.2979,115.346,NA,NA,NA,NA,9.0438,33.9589,NA,NA,NA,NA,NA,0.3827,NA,NA,NA,NA,"transition",NA,NA,18,2019-06-03 01:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"153","CN19Sc23_10_eDNA_JJ",0.0525884606418398,0.116729384167409,0.0962901793891599,"CN19Sc23_10_eDNA",12,"JJ","JJ72",2019-06-02 18:02:00,"06-02 transition","CN19S",55,"WESTERN FLYER",NA,"CTD",23,"MARS",10,-122.1983,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,53.978,"CANON",18.393,0.0396,25.8793,54.386,NA,NA,NA,NA,10.023,33.6298,NA,NA,NA,NA,NA,0.4905,NA,NA,NA,NA,"transition",NA,NA,18,2019-06-03 01:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"154","CN19Sc24_04_eDNA_BI",-0.00762283868973716,-0.0762008724600609,0.0615547682014021,"CN19Sc24_04_eDNA",12,"BI","BI28",2019-06-02 21:07:00,"06-02 night","CN19S",215,"WESTERN FLYER",NA,"CTD",24,"OFFMARS_S",4,-122.1867,36.693,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,215.69,"CANON",NA,0.035,26.5736,217.406,NA,NA,NA,NA,7.8402,34.0745,NA,NA,NA,NA,NA,0.3759,NA,NA,NA,NA,"night",NA,NA,21,2019-06-03 04:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"155","CN19Sc24_09_eDNA_BI",-0.0046151008375068,0.0657700694752767,0.0919552013362208,"CN19Sc24_09_eDNA",12,"BI","BI29",2019-06-02 21:07:00,"06-02 night","CN19S",40,"WESTERN FLYER",NA,"CTD",24,"OFFMARS_S",9,-122.1867,36.693,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,39.346,"CANON",14.974,0.0428,25.7697,39.642,NA,NA,NA,NA,10.3705,33.5656,NA,NA,NA,NA,NA,0.5696,NA,NA,NA,NA,"night",NA,NA,21,2019-06-03 04:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"156","CN19Sc25_1_eDNA_JJ",-0.0302924957793397,-0.0541752646050227,0.0262812035497594,"CN19Sc25_01_eDNA",12,"JJ","JJ83",2019-06-03 00:13:00,"06-03 night","CN19S",700,"WESTERN FLYER",NA,"CTD",25,"MARS",1,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,702.397,"CANON",40.14,0.0379,27.1616,708.822,NA,NA,NA,NA,5.0261,34.3476,NA,NA,NA,NA,NA,0.4475,NA,NA,NA,NA,"night",NA,NA,0,2019-06-03 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600-750m"
"157","CN19Sc25_2_eDNA_JJ",0.133415813826497,-0.073946714483091,-0.0482649013618171,"CN19Sc25_02_eDNA",12,"JJ","JJ82",2019-06-03 00:13:00,"06-03 night","CN19S",600,"WESTERN FLYER",NA,"CTD",25,"MARS",2,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,600.135,"CANON",39.508,0.0377,27.0812,605.474,NA,NA,NA,NA,5.4255,34.3061,NA,NA,NA,NA,NA,0.4419,NA,NA,NA,NA,"night",NA,NA,0,2019-06-03 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500-600m"
"158","CN19Sc25_4_eDNA_JJ",-0.00999946220136094,0.0107535768096709,-0.00385096402558915,"CN19Sc25_04_eDNA",12,"JJ","JJ81",2019-06-03 00:13:00,"06-03 night","CN19S",400,"WESTERN FLYER",NA,"CTD",25,"MARS",4,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,400.462,"CANON",34.672,0.0366,26.8416,403.829,NA,NA,NA,NA,6.5633,34.1863,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"night",NA,NA,0,2019-06-03 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300-400m"
"159","CN19Sc25_5_eDNA_JJ",0.0418222135561563,-0.0745548506023394,0.0629148881259484,"CN19Sc25_05_eDNA",12,"JJ","JJ80",2019-06-03 00:13:00,"06-03 night","CN19S",280,"WESTERN FLYER",NA,"CTD",25,"MARS",5,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,279.487,"CANON",33.729,0.0357,26.6646,281.754,NA,NA,NA,NA,7.4644,34.1201,NA,NA,NA,NA,NA,0.3927,NA,NA,NA,NA,"night",NA,NA,0,2019-06-03 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"160","CN19Sc25_7_eDNA_JJ",-0.080161424018695,0.0154989644925276,-0.0112833626559327,"CN19Sc25_07_eDNA",12,"JJ","JJ78",2019-06-03 00:13:00,"06-03 night","CN19S",150,"WESTERN FLYER",NA,"CTD",25,"MARS",7,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,149.28,"CANON",28.882,0.0363,26.3568,150.443,NA,NA,NA,NA,8.8307,33.9904,NA,NA,NA,NA,NA,0.4064,NA,NA,NA,NA,"night",NA,NA,0,2019-06-03 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"161","CN19Sc25_9_eDNA_JJ",-0.0551392095661418,-0.00112714073351972,-0.0395203486877085,"CN19Sc25_09_eDNA",12,"JJ","JJ77",2019-06-03 00:13:00,"06-03 night","CN19S",80,"WESTERN FLYER",NA,"CTD",25,"MARS",9,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,79.806,"CANON",25.857,0.0358,26.1138,80.415,NA,NA,NA,NA,9.4976,33.8179,NA,NA,NA,NA,NA,0.3952,NA,NA,NA,NA,"night",NA,NA,0,2019-06-03 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"162","CN19Sc25_10_eDNA_JJ",-0.0195692139884639,-0.045923781342572,0.0535419934610374,"CN19Sc25_10_eDNA",12,"JJ","JJ76",2019-06-03 00:13:00,"06-03 night","CN19S",40,"WESTERN FLYER",NA,"CTD",25,"MARS",10,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,39.817,"CANON",18.915,0.0415,25.7889,40.117,NA,NA,NA,NA,10.2923,33.573,NA,NA,NA,NA,NA,0.5379,NA,NA,NA,NA,"night",NA,NA,0,2019-06-03 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"163","CN19Sc25_12_eDNA_JJ",-0.12388646375457,-0.0214248914351805,-0.0571543113861456,"CN19Sc25_12_eDNA",12,"JJ","JJ75",2019-06-03 00:13:00,"06-03 night","CN19S",0,"WESTERN FLYER",NA,"CTD",25,"MARS",12,-122.199,36.712,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,2.537,"CANON",0.062,0.1205,24.4459,2.556,NA,NA,NA,NA,13.4483,32.6008,NA,NA,NA,NA,NA,2.5133,NA,NA,NA,NA,"night",NA,NA,0,2019-06-03 07:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"164","CN19Sc26_02_eDNA_BI",0.0934079150228103,-0.0381775787536414,0.0818771728283111,"CN19Sc26_02_eDNA",12,"BI","BI30",2019-06-03 03:13:00,"06-03 night","CN19S",280,"WESTERN FLYER",NA,"CTD",26,"OFFMARS_W",2,-122.2088,36.7118,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,280.616,"CANON",34.167,0.0354,26.6471,282.893,NA,NA,NA,NA,7.5888,34.1205,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"night",NA,NA,3,2019-06-03 10:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"165","CN19Sc26_04_eDNA_BI",0.0865525487311015,-0.0562511478279585,0.0186721472658098,"CN19Sc26_04_eDNA",12,"BI","BI31",2019-06-03 03:13:00,"06-03 night","CN19S",215,"WESTERN FLYER",NA,"CTD",26,"OFFMARS_W",4,-122.2088,36.7118,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,214.992,"CANON",32.411,0.0352,26.5236,216.702,NA,NA,NA,NA,8.1335,34.0659,NA,NA,NA,NA,NA,0.3809,NA,NA,NA,NA,"night",NA,NA,3,2019-06-03 10:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"166","CN19Sc26_09_eDNA_BI",-0.0358228185273337,0.0210651409340716,0.0533633527914782,"CN19Sc26_09_eDNA",12,"BI","BI32",2019-06-03 03:13:00,"06-03 night","CN19S",40,"WESTERN FLYER",NA,"CTD",26,"OFFMARS_W",9,-122.2088,36.7118,"environmental","AK","18S","Filters (racks A-D)",NA,"CTD",NA,40.587,"CANON",19.317,0.0408,25.7875,40.892,NA,NA,NA,NA,10.2947,33.5716,NA,NA,NA,NA,NA,0.5204,NA,NA,NA,NA,"night",NA,NA,3,2019-06-03 10:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"167","CN19Sc27_5_eDNA_JJ",-0.00868314859603542,-0.0673947247650588,0.0155321491830052,"CN19Sc27_05_eDNA",12,"JJ","JJ87",2019-06-03 06:01:00,"06-03 transition","CN19S",280,"WESTERN FLYER",NA,"CTD",27,"MARS",5,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,280.709,"CANON",33.982,0.0358,26.6513,282.986,NA,NA,NA,NA,7.5305,34.1153,NA,NA,NA,NA,NA,0.3964,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-03 13:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"168","CN19Sc27_6_eDNA_JJ",0.00786330996981379,-0.0650384439040957,0.0740194289123073,"CN19Sc27_06_eDNA",12,"JJ","JJ86",2019-06-03 06:01:00,"06-03 transition","CN19S",215,"WESTERN FLYER",NA,"CTD",27,"MARS",6,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,215.132,"CANON",28.266,0.0352,26.5393,216.843,NA,NA,NA,NA,8.0043,34.0615,NA,NA,NA,NA,NA,0.3808,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-03 13:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"169","CN19Sc27_10_eDNA_JJ",-0.0247091369531737,0.0366765859404574,0.0295013485167248,"CN19Sc27_10_eDNA",12,"JJ","JJ85",2019-06-03 06:01:00,"06-03 transition","CN19S",40,"WESTERN FLYER",NA,"CTD",27,"MARS",10,-122.1982,36.7122,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,40.586,"CANON",18.978,0.0421,25.7824,40.892,NA,NA,NA,NA,10.3176,33.5702,NA,NA,NA,NA,NA,0.5522,NA,NA,NA,NA,"transition",NA,NA,6,2019-06-03 13:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"170","CN19Sc28_1_eDNA_RR",0.0687281414096377,0.0787997745825882,-0.00439880131558317,"CN19Sc28_01_eDNA",12,"RR","RR69",2019-06-03 09:02:00,"06-03 day","CN19S",300,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",1,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,300.277,"CANON",36.013,0.0359,26.7077,302.728,NA,NA,NA,NA,7.1973,34.127,NA,NA,NA,NA,NA,0.3989,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"171","CN19Sc28_2_eDNA_RR",-0.0032458869112855,-0.0109424729368355,-0.114958569822493,"CN19Sc28_02_eDNA",12,"RR","RR68",2019-06-03 09:02:00,"06-03 day","CN19S",245,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",2,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,246.271,"CANON",33.457,0.0347,26.6098,248.248,NA,NA,NA,NA,7.7225,34.0982,NA,NA,NA,NA,NA,0.3678,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
"172","CN19Sc28_3_eDNA_RR",0.000899225633765551,-0.0631454682061112,0.0522956607215319,"CN19Sc28_03_eDNA",12,"RR","RR67",2019-06-03 09:02:00,"06-03 day","CN19S",200,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",3,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,200.409,"CANON",32.457,0.0336,26.5278,201.996,NA,NA,NA,NA,8.0924,34.0637,NA,NA,NA,NA,NA,0.3398,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"173","CN19Sc28_4_eDNA_RR",-0.0626583820791959,-0.00560799434896677,-0.0186536970728092,"CN19Sc28_04_eDNA",12,"RR","RR66",2019-06-03 09:02:00,"06-03 day","CN19S",165,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",4,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,166.14,"CANON",31.05,0.036,26.4593,167.442,NA,NA,NA,NA,8.3878,34.0337,NA,NA,NA,NA,NA,0.4002,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"174","CN19Sc28_5_eDNA_RR",0.0767093824408693,-0.0424428922255227,-0.122049404588189,"CN19Sc28_05_eDNA",12,"RR","RR65",2019-06-03 09:02:00,"06-03 day","CN19S",150,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",5,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,150.934,"CANON",30.471,0.0366,26.4318,152.11,NA,NA,NA,NA,8.5007,34.021,NA,NA,NA,NA,NA,0.4152,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"175","CN19Sc28_6_eDNA_RR",-0.0632473127968045,0.0117371279341222,-0.0394299202648332,"CN19Sc28_06_eDNA",12,"RR","RR63",2019-06-03 09:02:00,"06-03 day","CN19S",110,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",6,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,110.423,"CANON",28.105,0.0369,26.3183,111.273,NA,NA,NA,NA,8.8924,33.9546,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100-200m"
"176","CN19Sc28_7_eDNA_RR",0.0631590516480486,0.0957829800884707,-0.0563900218886525,"CN19Sc28_07_eDNA",12,"RR","RR62",2019-06-03 09:02:00,"06-03 day","CN19S",100,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",7,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,100.325,"CANON",29.014,0.0368,26.2879,101.094,NA,NA,NA,NA,9.0159,33.9408,NA,NA,NA,NA,NA,0.4214,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"177","CN19Sc28_8_eDNA_RR",-0.0597874892292946,0.0683649386638006,0.00773717483595861,"CN19Sc28_08_eDNA",12,"RR","RR61",2019-06-03 09:02:00,"06-03 day","CN19S",60,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",8,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,59.792,"CANON",24.334,0.0366,26.0244,60.245,NA,NA,NA,NA,9.7576,33.7587,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50-100m"
"178","CN19Sc28_9_eDNA_RR",-0.0072892852135178,0.0981474052775896,0.108217225319725,"CN19Sc28_09_eDNA",12,"RR","RR60",2019-06-03 09:02:00,"06-03 day","CN19S",50,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",9,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,50.169,"CANON",22.455,0.0385,25.9605,50.548,NA,NA,NA,NA,9.8973,33.7069,NA,NA,NA,NA,NA,0.4619,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"179","CN19Sc28_10_eDNA_RR",-0.0145040702719882,0.0592480839357345,0.0524005559096504,"CN19Sc28_10_eDNA",12,"RR","RR59",2019-06-03 09:02:00,"06-03 day","CN19S",40,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",10,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,40.074,"CANON",20.023,0.0409,25.7695,40.376,NA,NA,NA,NA,10.3942,33.5705,NA,NA,NA,NA,NA,0.5235,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"180","CN19Sc28_11_eDNA_RR",-0.109528801243347,-0.00613938657653319,-0.0574462510958871,"CN19Sc28_11_eDNA",12,"RR","RR58",2019-06-03 09:02:00,"06-03 day","CN19S",25,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",11,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,25.797,"CANON",10.199,0.0466,25.276,25.99,NA,NA,NA,NA,11.8202,33.265,NA,NA,NA,NA,NA,0.6656,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"181","CN19Sc28_12_eDNA_RR",-0.0714976738215285,0.00388339824161525,-0.013421266146019,"CN19Sc28_12_eDNA",12,"RR","RR57",2019-06-03 09:02:00,"06-03 day","CN19S",0,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",12,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,1.698,"CANON",0.298,0.0965,24.2484,1.711,NA,NA,NA,NA,13.895,32.4624,NA,NA,NA,NA,NA,1.9115,NA,NA,NA,NA,"day",NA,NA,9,2019-06-03 16:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50m"
"182","CN19Sc29_1_eDNA_RR",0.0741426030120929,-0.0379621845620134,-0.108586451166961,"CN19Sc29_01_eDNA",12,"RR","RR12",2019-06-03 12:04:00,"06-03 day","CN19S",700,"WESTERN FLYER",NA,"CTD",29,"MARS",1,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,700.324,"CANON",42.105,0.0378,27.1654,706.726,NA,NA,NA,NA,4.9934,34.3477,NA,NA,NA,NA,NA,0.4444,NA,NA,NA,NA,"day",NA,NA,12,2019-06-03 19:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600-750m"
"183","CN19Sc29_2_eDNA_RR",0.0351582549630558,0.00698248254219978,-0.0817458344128382,"CN19Sc29_02_eDNA",12,"RR","RR11",2019-06-03 12:04:00,"06-03 day","CN19S",600,"WESTERN FLYER",NA,"CTD",29,"MARS",2,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,600.353,"CANON",40.718,0.0379,27.09,605.695,NA,NA,NA,NA,5.3793,34.3103,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",NA,NA,12,2019-06-03 19:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500-600m"
"184","CN19Sc29_3_eDNA_RR",0.0725193774212313,-0.0723544199687379,-0.10414216731177,"CN19Sc29_03_eDNA",12,"RR","RR10",2019-06-03 12:04:00,"06-03 day","CN19S",500,"WESTERN FLYER",NA,"CTD",29,"MARS",3,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,500.001,"CANON",39.478,0.0366,26.9586,504.326,NA,NA,NA,NA,5.9391,34.2316,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",NA,NA,12,2019-06-03 19:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400-500m"
"185","CN19Sc29_4_eDNA_RR",0.0529182100043891,0.126805011967563,-0.114984663515884,"CN19Sc29_04_eDNA",12,"RR","RR9",2019-06-03 12:04:00,"06-03 day","CN19S",400,"WESTERN FLYER",NA,"CTD",29,"MARS",4,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,399.462,"CANON",36.655,0.0362,26.8472,402.819,NA,NA,NA,NA,6.4632,34.1768,NA,NA,NA,NA,NA,0.4064,NA,NA,NA,NA,"day",NA,NA,12,2019-06-03 19:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300-400m"
"186","CN19Sc29_5_eDNA_RR",-0.0308929576702745,-0.124458671760877,0.053950052692611,"CN19Sc29_05_eDNA",12,"RR","RR8",2019-06-03 12:04:00,"06-03 day","CN19S",300,"WESTERN FLYER",NA,"CTD",29,"MARS",5,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,299.558,"CANON",34.071,0.035,26.7137,302.003,NA,NA,NA,NA,7.2047,34.1359,NA,NA,NA,NA,NA,0.3746,NA,NA,NA,NA,"day",NA,NA,12,2019-06-03 19:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200-300m"
